name,gender,cluster,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Jayana,Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Mavis,Girl,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,5,6,9,11,11,16,22,21,34,40,49,64
Weaam,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Amana,Girl,3,7,11,4,14,8,12,11,9,4,11,10,17,15,22,19,20,19,14,18,7,13,12,8,13,7,10,10,6,15
Leeyah,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
Darla,Girl,1,0,0,0,0,0,7,5,5,8,6,4,5,6,0,16,11,14,17,20,36,18,47,53,48,65,80,98,106,105
Fenne,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Deva,Girl,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,4,0
Alayha,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,6,0,4,0
Ava-Lily,Girl,4,0,0,0,0,0,0,0,0,0,0,3,0,3,5,14,8,31,34,13,13,18,20,14,15,10,9,10,0,3
Rin,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Katie-Lea,Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opal,Girl,1,10,8,4,5,3,3,0,7,6,7,5,9,6,5,0,10,11,6,13,7,12,14,14,21,27,31,57,65,74
Ivania,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Sanjana,Girl,3,3,3,0,12,16,18,13,17,18,23,18,20,20,21,23,14,11,18,11,13,14,3,4,3,4,5,0,4,0
Shruthi,Girl,3,0,3,0,0,0,4,3,4,3,4,6,6,8,0,6,0,4,0,0,0,4,0,0,0,3,0,0,0,0
Jessie-Lee,Girl,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Labeebah,Girl,2,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0
Lenae,Girl,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,3,7,4,0,0,0,0,0
Lowrie,Girl,3,4,5,5,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Ghalia,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,5,4,6,6
Nadiya,Girl,1,8,14,11,12,14,9,8,6,7,9,8,6,4,4,6,8,5,3,5,3,5,6,7,7,9,3,4,9,6
Lorraine,Girl,1,36,20,23,19,16,16,15,18,17,8,11,13,8,9,12,9,8,8,10,4,8,4,7,5,6,4,4,3,13
Delyth,Girl,4,8,12,8,3,5,9,3,7,9,6,5,7,0,5,8,0,9,3,4,5,12,7,6,5,0,4,5,0,4
Nechama,Girl,3,5,0,0,5,5,5,3,7,10,7,3,6,5,8,8,7,10,4,7,9,8,0,9,6,5,10,11,7,9
Advita,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Magen,Girl,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ariana,Girl,0,20,21,11,32,22,34,31,48,56,50,75,71,122,119,115,145,216,282,382,476,475,524,458,410,359,354,352,322,279
Francessca,Girl,3,9,8,11,9,5,4,8,4,4,4,11,5,5,7,6,8,8,4,7,3,0,0,0,0,0,0,0,3,0
Nivah,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Cecylia,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,3,0,7,0,0,0,3,0,0
Saada,Girl,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0
Leighann,Girl,2,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elizabete,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,9,17,10,4,0,14,5,3,0,4,0,0,0
Kacie-Rae,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Maureen,Girl,3,7,8,9,9,5,5,9,7,5,4,6,3,0,8,4,0,6,0,4,3,0,4,3,3,0,3,0,7,6
Karenza,Girl,1,3,0,5,3,0,4,3,6,3,0,3,7,0,3,4,0,0,4,0,3,0,0,0,0,3,0,0,0,0
Krisha,Girl,0,4,0,0,3,3,4,7,7,10,12,17,22,24,28,34,35,35,29,32,29,24,22,19,19,17,23,24,13,20
Kellsie,Girl,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jena,Girl,3,9,11,7,18,18,9,13,28,11,21,15,16,17,9,18,5,11,5,6,5,4,9,5,6,4,7,4,8,6
Sofiat,Girl,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Cosette,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,9,0,4,0,0,4
Aadilah,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Keshvi,Girl,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,4,5,0,5,6
Amae,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Lexi,Girl,2,0,4,0,6,8,12,11,35,35,66,218,476,904,1282,1408,1324,1301,1264,972,678,626,538,466,379,391,280,243,188,182
Shannon-Leigh,Girl,1,6,0,8,0,3,3,3,3,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solen,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,8
Tasmine,Girl,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baljit,Girl,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marnie-Mae,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,7,8,14,18,11,8,11
Sevgi,Girl,0,4,0,5,0,4,4,4,5,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Tarah,Girl,2,0,3,3,0,3,0,6,0,0,3,0,0,4,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
Nainsi,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Nalisha,Girl,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haseenah,Girl,3,3,0,3,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brayleigh,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Maya-Leigh,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Lark,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,6,0,11,7,6,4,5
Jodelle,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Sienna-Grace,Girl,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,8,5,6,4,9,8,10,11,15,8,8,8
Sadie-Rose,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,4,6,4,7,5,5,3
Haiza,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,4,9
Laranya,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
Jersey-Lou,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Tahseen,Girl,3,0,3,5,3,0,4,3,0,3,4,0,0,4,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Shaan,Girl,2,0,6,9,8,13,8,5,5,14,14,13,17,15,18,9,16,11,16,11,12,10,12,14,7,10,10,4,5,4
Ferdousi,Girl,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yvette,Girl,4,27,15,16,20,13,11,11,9,10,16,3,11,12,11,9,8,8,10,4,6,3,3,6,0,5,3,4,5,3
Sohini,Girl,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rose-Leigh,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Mirel,Girl,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,0,3,5,4,3,0,4,0,3,3,0,0,5
Hebron,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Hyab,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
Faatima-Zahra,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aasiya,Girl,0,3,0,7,5,6,4,6,9,4,8,6,4,9,11,13,14,19,17,9,8,24,10,15,18,16,12,19,22,26
Nyiema,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fianna,Girl,3,0,0,0,0,0,0,0,0,0,4,0,3,4,4,0,0,3,0,3,3,0,6,0,4,3,0,0,0,0
Sameeksha,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Finnley,Girl,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chinwendu,Girl,2,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nelsie,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Sanita,Girl,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chand,Girl,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ezgi,Girl,4,10,7,6,4,3,8,8,4,0,0,5,6,3,3,0,0,4,0,0,3,3,0,4,3,0,0,0,0,0
Zakhia,Girl,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saffanah,Girl,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0
Apryl,Girl,2,4,4,5,4,0,4,0,3,0,0,4,0,3,7,0,3,4,0,0,7,7,8,7,4,5,4,0,0,0
Dahlia,Girl,2,0,3,3,7,0,8,3,3,4,3,8,5,10,16,17,23,20,38,42,44,49,38,50,44,67,81,67,96,101
Rosa-Mai,Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Sofia-Lilly,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
Raheel,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,5,0
Amaliyah,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
Begum,Girl,4,7,5,0,0,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kimyah,Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Clarisse,Girl,4,5,8,3,5,4,4,3,10,6,3,7,0,4,7,0,0,0,4,4,0,3,0,3,4,0,3,0,0,0
Lilli-May,Girl,1,0,0,0,0,0,0,0,0,4,0,0,5,0,0,8,4,0,3,0,0,0,4,0,0,0,0,0,0,0
Essia,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Lateefat,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Daisie,Girl,3,13,12,13,14,17,25,25,29,30,39,41,44,37,49,51,71,70,69,50,52,54,56,45,30,48,34,50,36,46
Julide,Girl,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ava-Jai,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
Etinosa,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vaishali,Girl,1,8,5,6,4,3,3,0,7,0,0,3,0,5,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Juwayriah,Girl,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,3,0,3,0,0,0,0,0,0,0,3,4
Reshma,Girl,0,4,12,11,3,11,10,4,7,7,7,7,3,4,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0
Rihanat,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Sureyya,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0
Leela,Girl,1,3,4,7,3,7,8,6,15,18,20,27,33,29,33,41,38,33,46,79,126,76,69,50,47,43,42,43,41,38
Cemile,Girl,2,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Deenah,Girl,2,0,0,0,0,0,0,0,0,3,0,6,0,6,5,0,0,3,0,0,10,3,0,4,0,0,0,0,0,4
Roo,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,7,3,5
Masoomah,Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosalea,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,5,0,4,0,4,4,5,3,0,3
Shazana,Girl,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Mussammat,Girl,1,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myla-Grace,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,12,5,5,3,0
Maisy-Jayne,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qudsia,Girl,1,0,0,5,0,3,0,0,9,0,0,4,0,5,3,4,4,5,0,3,3,0,0,0,0,0,0,0,0,0
Xanthie,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,0,0,0,0,0,0,0,3
Patti,Girl,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,5,0,0,3,0,0,0
Rimas,Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,3,0,3,0,0,0,0,0,0,4
Nimrah,Girl,1,6,11,15,19,19,24,33,33,22,22,29,36,17,26,10,14,11,12,11,19,11,11,15,4,3,8,0,0,6
Hali,Girl,1,0,0,0,0,0,5,0,0,6,0,3,4,0,4,4,4,3,3,3,3,5,5,6,13,9,12,14,20,16
Maire,Girl,1,5,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Betsy-May,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,4,0,0,0,0,0,0
Morganne,Girl,2,3,0,3,9,0,5,3,5,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indy-Rose,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,8,0,0,0,3,0,0,0
Georgia-May,Girl,3,6,7,3,5,7,3,7,3,0,5,5,5,3,5,5,9,6,7,5,8,11,5,4,6,3,0,0,0,0
Paigan,Girl,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cree,Girl,3,4,0,3,3,3,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Farley,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4
Aamiyah,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0
Elicia,Girl,1,23,20,39,33,30,39,53,36,46,33,36,30,33,26,22,25,19,15,19,15,16,4,6,6,3,3,9,7,5
Latasia,Girl,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viaana,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,6,6,3,5
Souad,Girl,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0
Donna-Marie,Girl,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0
Finlay,Girl,1,10,15,21,30,29,27,22,16,10,8,8,8,7,4,3,3,0,3,0,0,3,0,4,0,0,0,0,0,0
Courteney,Girl,4,130,137,182,92,73,56,32,32,22,18,13,3,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shefali,Girl,2,4,5,3,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paz,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Lilyann,Girl,1,0,0,0,0,0,0,0,3,0,0,6,0,3,5,3,7,8,4,4,0,0,3,3,0,3,5,5,4,0
Yoko,Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kira-Rose,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Kasi,Girl,1,0,0,0,0,3,5,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Zarifah,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Teyona,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiya,Girl,1,5,4,5,5,0,7,7,3,7,7,7,12,15,19,11,14,15,16,10,13,13,21,8,22,9,20,26,23,23
Misbah,Girl,1,31,28,36,34,33,31,38,25,27,25,34,42,31,11,13,10,11,3,4,6,9,0,3,0,3,3,3,4,0
Lan,Girl,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Kendell,Girl,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neriya,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0
Buse,Girl,2,0,4,4,3,5,10,6,12,10,6,4,4,3,4,5,0,3,0,3,4,0,0,0,0,0,0,0,0,0
Elsia,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Ella-Marie,Girl,4,3,3,4,7,0,3,3,6,13,8,12,22,14,20,5,10,21,15,15,15,15,13,16,12,0,10,4,0,4
Aysha,Girl,1,94,111,114,103,91,96,102,96,87,100,105,107,107,106,100,99,72,79,85,75,69,73,72,53,61,63,64,51,48
Sheldon,Girl,1,6,7,7,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoyah,Girl,1,0,0,3,6,3,5,4,8,4,7,0,6,8,4,5,7,11,8,10,10,11,5,4,3,5,4,8,6,9
Mirri,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sabella,Girl,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,3,0,3,0,6,4,0,3,0,0,0,4
Gracious,Girl,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,6,0
Manahel,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
Adekemi,Girl,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River-Marie,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
Suheila,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Nelli,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,10,0,5,5,6,3,4,0,0,6
Harri,Girl,1,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0
Bonnie-Blue,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,4,7,6,4,5,3,0,4
Ranee,Girl,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aelyn,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Aamina,Girl,1,14,20,27,26,28,41,43,47,53,70,57,69,60,76,67,67,54,63,42,59,51,44,40,31,29,16,26,28,28
Ashleigh-May,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nakita,Girl,3,15,17,26,18,15,11,13,7,10,9,7,6,6,6,3,4,5,3,0,0,3,0,0,0,0,0,0,0,0
Lily-Anna,Girl,2,0,0,0,5,0,0,0,0,4,7,13,10,4,12,6,8,0,0,3,4,3,0,5,0,4,0,0,5,3
Kayana,Girl,1,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Adorabella,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Corin,Girl,4,13,3,6,7,6,5,6,4,3,4,6,3,5,0,0,5,7,0,0,0,0,0,5,0,0,0,0,0,0
Summer-Jo,Girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Romilly,Girl,2,8,9,5,10,10,10,12,44,38,45,42,56,53,33,41,39,39,47,40,40,40,38,56,55,54,46,57,74,71
Stina,Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,4,0,3,0,3,0,0,0,0,0,0,0
Jumaymah,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,6,4,4,0,0,0,0,0,0,0,0
Ciona,Girl,4,0,0,5,4,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harkirat,Girl,2,0,0,0,0,0,0,0,0,3,0,0,3,5,3,3,4,0,6,4,5,3,5,8,4,7,6,10,7,4
Mya-Grace,Girl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,3
Jenessa,Girl,3,8,5,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Celina,Girl,2,10,6,17,14,11,7,10,14,14,7,14,17,12,12,23,5,16,25,17,14,20,20,19,10,13,20,28,21,28
Hanifa,Girl,0,14,24,12,17,19,17,19,17,23,25,19,27,30,20,31,33,20,20,15,17,19,18,22,11,12,15,16,16,9
Samantha-Jayne,Girl,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyra-Mae,Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,4,0,0,0,0,3,0,0
Chiedza,Girl,2,0,0,0,0,0,3,7,0,4,5,5,9,5,4,0,5,4,0,0,0,4,3,3,0,0,0,4,0,0
Ruxandra,Girl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,3,3
Fozia,Girl,1,14,13,10,11,8,5,13,6,7,10,9,3,4,3,3,5,3,4,0,3,0,0,0,0,0,0,0,0,0
Rahmo,Girl,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adinah,Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Shanee,Girl,0,4,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gayatri,Girl,4,0,0,4,0,0,3,0,4,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Chelsee,Girl,4,11,6,7,3,7,0,5,3,0,0,5,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0
Takara,Girl,3,3,0,3,8,0,4,5,7,8,20,8,11,6,5,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0
